"","word","word_count","word_count_norm","on_cdi"
"7533","scoops",19,2.50804521503914,0
"7534","sealie",19,2.50804521503914,0
"7535","separated",19,2.50804521503914,0
"7536","shucks",19,2.50804521503914,0
"7537","sift",19,2.50804521503914,0
"7538","skull",19,2.50804521503914,0
"7539","slime",19,2.50804521503914,0
"7540","slips",19,2.50804521503914,0
"7541","Sludge",19,2.50804521503914,0
"7542","snapping",19,2.50804521503914,0
"7543","Sneezy",19,2.50804521503914,0
"7544","sniffed",19,2.50804521503914,0
"7545","snuck",19,2.50804521503914,0
"7546","soak",19,2.50804521503914,0
"7547","solve",19,2.50804521503914,0
"7548","spices",19,2.50804521503914,0
"7549","splinters",19,2.50804521503914,0
"7550","suppertime",19,2.50804521503914,0
"7551","swingset",19,2.50804521503914,0
"7552","Switzerland",19,2.50804521503914,0
"7553","tinker",19,2.50804521503914,0
"7554","Tod",19,2.50804521503914,0
"7555","Tommy's",19,2.50804521503914,0
"7556","tool+box",19,2.50804521503914,0
"7557","trough",19,2.50804521503914,0
"7558","Tulip",19,2.50804521503914,0
"7559","twirling",19,2.50804521503914,0
"7560","uguh",19,2.50804521503914,0
"7561","unbuckle",19,2.50804521503914,0
"7562","unload",19,2.50804521503914,0
"7563","vacuum+cleaner",19,2.50804521503914,0
"7564","vacuuming",19,2.50804521503914,0
"7565","vagina",19,2.50804521503914,1
"7566","Veena",19,2.50804521503914,0
"7567","wae",19,2.50804521503914,0
"7568","wandered",19,2.50804521503914,0
"7569","watercolors",19,2.50804521503914,0
"7570","waters",19,2.50804521503914,0
"7571","whites",19,2.50804521503914,0
"7572","who_who",19,2.50804521503914,0
"7573","willing",19,2.50804521503914,0
"7574","Woman",19,2.50804521503914,0
"7575","writer",19,2.50804521503914,0
"7576","yuh",19,2.50804521503914,0
"7577","Zazu",19,2.50804521503914,0
"7578","absent",18,2.37604283530023,0
"7579","accent",18,2.37604283530023,0
"7580","acrobat",18,2.37604283530023,0
"7581","ahh",18,2.37604283530023,0
"7582","Aida",18,2.37604283530023,0
"7583","animal's",18,2.37604283530023,0
"7584","announced",18,2.37604283530023,0
"7585","anxious",18,2.37604283530023,0
"7586","anyplace",18,2.37604283530023,0
"7587","Ari's",18,2.37604283530023,0
"7588","article",18,2.37604283530023,0
"7589","attacked",18,2.37604283530023,0
"7590","average",18,2.37604283530023,0
"7591","baaaa",18,2.37604283530023,0
"7592","Baba",18,2.37604283530023,0
"7593","Baby_Bright",18,2.37604283530023,0
"7594","bacteria",18,2.37604283530023,0
"7595","Balmex",18,2.37604283530023,0
"7596","barefoot",18,2.37604283530023,0
"7597","Barret",18,2.37604283530023,0
"7598","basic",18,2.37604283530023,0
"7599","bed's",18,2.37604283530023,0
"7600","berserk",18,2.37604283530023,0
"7601","Biddy",18,2.37604283530023,0
"7602","Bones",18,2.37604283530023,0
"7603","Boulder",18,2.37604283530023,0
"7604","bound",18,2.37604283530023,0
"7605","brooms",18,2.37604283530023,0
"7606","brushu",18,2.37604283530023,0
"7607","Brycie",18,2.37604283530023,0
"7608","bully",18,2.37604283530023,0
"7609","Cal",18,2.37604283530023,0
"7610","Candyland",18,2.37604283530023,0
"7611","Cassey",18,2.37604283530023,0
"7612","catalog",18,2.37604283530023,0
"7613","catalogue",18,2.37604283530023,0
"7614","chair's",18,2.37604283530023,0
"7615","cheated",18,2.37604283530023,0
"7616","chess",18,2.37604283530023,0
"7617","Chewies",18,2.37604283530023,0
"7618","chicky",18,2.37604283530023,0
"7619","china",18,2.37604283530023,0
"7620","clipper",18,2.37604283530023,0
"7621","clothes+pin",18,2.37604283530023,0
"7622","clumsy",18,2.37604283530023,0
"7623","Cody",18,2.37604283530023,0
"7624","Cole",18,2.37604283530023,0
"7625","communicate",18,2.37604283530023,0
"7626","cooling",18,2.37604283530023,0
"7627","cornbread",18,2.37604283530023,0
"7628","crew",18,2.37604283530023,0
"7629","dadda",18,2.37604283530023,0
"7630","day's",18,2.37604283530023,0
"7631","disco",18,2.37604283530023,0
"7632","doghouse",18,2.37604283530023,0
"7633","Dopey",18,2.37604283530023,0
"7634","drowned",18,2.37604283530023,0
"7635","Ella",18,2.37604283530023,0
"7636","Elliot",18,2.37604283530023,0
"7637","event",18,2.37604283530023,0
"7638","examine",18,2.37604283530023,0
"7639","fairies",18,2.37604283530023,0
"7640","fantasy",18,2.37604283530023,0
"7641","farmhouse",18,2.37604283530023,0
"7642","feta",18,2.37604283530023,0
"7643","fierce",18,2.37604283530023,0
"7644","firecracker",18,2.37604283530023,0
"7645","fla",18,2.37604283530023,0
"7646","Flick",18,2.37604283530023,0
"7647","flounder",18,2.37604283530023,0
"7648","fox's",18,2.37604283530023,0
"7649","freckles",18,2.37604283530023,0
"7650","fuel",18,2.37604283530023,0
"7651","ge",18,2.37604283530023,0
"7652","giggling",18,2.37604283530023,0
"7653","goblins",18,2.37604283530023,0
"7654","gonegone",18,2.37604283530023,0
"7655","graduate",18,2.37604283530023,0
"7656","Grand",18,2.37604283530023,0
"7657","grandpas",18,2.37604283530023,0
"7658","grocer",18,2.37604283530023,0
"7659","groundhog",18,2.37604283530023,0
"7660","guessed",18,2.37604283530023,0
"7661","hatching",18,2.37604283530023,0
"7662","helpers",18,2.37604283530023,0
"7663","hexagon",18,2.37604283530023,0
"7664","homemade",18,2.37604283530023,0
"7665","hop_hop",18,2.37604283530023,0
"7666","hotdog",18,2.37604283530023,0
"7667","huggie",18,2.37604283530023,0
"7668","hulk",18,2.37604283530023,0
"7669","Idaho",18,2.37604283530023,0
"7670","Indiana",18,2.37604283530023,0
"7671","instant",18,2.37604283530023,0
"7672","Ivan",18,2.37604283530023,0
"7673","J_P",18,2.37604283530023,0
"7674","J_T",18,2.37604283530023,0
"7675","Jack's",18,2.37604283530023,0
"7676","Jason's",18,2.37604283530023,0
"7677","jo",18,2.37604283530023,0
"7678","K",18,2.37604283530023,0
"7679","kangaroo's",18,2.37604283530023,0
"7680","Katherine",18,2.37604283530023,0
"7681","Kelley",18,2.37604283530023,0
"7682","kidney",18,2.37604283530023,0
"7683","knitting",18,2.37604283530023,0
"7684","lakes",18,2.37604283530023,0
"7685","league",18,2.37604283530023,0
"7686","Leah",18,2.37604283530023,0
"7687","ledge",18,2.37604283530023,0
"7688","length",18,2.37604283530023,0
"7689","Leo's",18,2.37604283530023,0
"7690","librarian",18,2.37604283530023,0
"7691","lied",18,2.37604283530023,0
"7692","limb",18,2.37604283530023,0
"7693","limit",18,2.37604283530023,0
"7694","Linus",18,2.37604283530023,0
"7695","lover",18,2.37604283530023,0
"7696","Loyal",18,2.37604283530023,0
"7697","lunches",18,2.37604283530023,0
"7698","m_and_ms",18,2.37604283530023,0
"7699","mackerel",18,2.37604283530023,0
"7700","MacWhinney",18,2.37604283530023,0
"7701","Madeline",18,2.37604283530023,0
"7702","magnetized",18,2.37604283530023,0
"7703","mamas",18,2.37604283530023,0
"7704","managed",18,2.37604283530023,0
"7705","mangos",18,2.37604283530023,0
"7706","Manhattan",18,2.37604283530023,0
"7707","Marcella",18,2.37604283530023,0
"7708","mechanics",18,2.37604283530023,0
"7709","Mellason",18,2.37604283530023,0
"7710","mid",18,2.37604283530023,0
"7711","Miles",18,2.37604283530023,0
"7712","mimi",18,2.37604283530023,0
"7713","Minnie's",18,2.37604283530023,0
"7714","mirrors",18,2.37604283530023,0
"7715","Missus_Wright",18,2.37604283530023,0
"7716","mortar",18,2.37604283530023,0
"7717","mouse's",18,2.37604283530023,0
"7718","movement",18,2.37604283530023,0
"7719","Muffet",18,2.37604283530023,0
"7720","Mumma",18,2.37604283530023,0
"7721","Museum",18,2.37604283530023,0
"7722","mwah",18,2.37604283530023,0
"7723","niece",18,2.37604283530023,0
"7724","Ninja",18,2.37604283530023,0
"7725","nutcracker",18,2.37604283530023,0
"7726","obsessed",18,2.37604283530023,0
"7727","omelette",18,2.37604283530023,0
"7728","paper's",18,2.37604283530023,0
"7729","passy",18,2.37604283530023,0
"7730","Perro",18,2.37604283530023,0
"7731","petting",18,2.37604283530023,0
"7732","pickled",18,2.37604283530023,0
"7733","pigeon",18,2.37604283530023,0
"7734","pl",18,2.37604283530023,0
"7735","plaster",18,2.37604283530023,0
"7736","platform",18,2.37604283530023,0
"7737","poisoned",18,2.37604283530023,0
"7738","pony's",18,2.37604283530023,0
"7739","Pookey",18,2.37604283530023,0
"7740","poopies",18,2.37604283530023,0
"7741","popular",18,2.37604283530023,0
"7742","prices",18,2.37604283530023,0
"7743","promises",18,2.37604283530023,0
"7744","Rachael",18,2.37604283530023,0
"7745","ravioli",18,2.37604283530023,0
"7746","recital",18,2.37604283530023,0
"7747","referring",18,2.37604283530023,0
"7748","riddle",18,2.37604283530023,0
"7749","rocket+ship",18,2.37604283530023,0
"7750","Rolly",18,2.37604283530023,0
"7751","Rosa",18,2.37604283530023,0
"7752","Rosita",18,2.37604283530023,0
"7753","ruf",18,2.37604283530023,0
"7754","rugs",18,2.37604283530023,0
"7755","Russell",18,2.37604283530023,0
"7756","satellite",18,2.37604283530023,0
"7757","scallops",18,2.37604283530023,0
"7758","scan",18,2.37604283530023,0
"7759","scraped",18,2.37604283530023,0
"7760","searched",18,2.37604283530023,0
"7761","shown",18,2.37604283530023,0
"7762","sitter",18,2.37604283530023,0
"7763","slammed",18,2.37604283530023,0
"7764","sleepover",18,2.37604283530023,0
"7765","snooze",18,2.37604283530023,0
"7766","solar",18,2.37604283530023,0
"7767","sparrow",18,2.37604283530023,0
"7768","Spike",18,2.37604283530023,0
"7769","Square",18,2.37604283530023,0
"7770","stare",18,2.37604283530023,0
"7771","stomped",18,2.37604283530023,0
"7772","stuff's",18,2.37604283530023,0
"7773","Sue's",18,2.37604283530023,0
"7774","Super",18,2.37604283530023,0
"7775","support",18,2.37604283530023,0
"7776","Suzanne",18,2.37604283530023,0
"7777","Sweet",18,2.37604283530023,0
"7778","tahini",18,2.37604283530023,0
"7779","Tanta",18,2.37604283530023,0
"7780","tea+pot",18,2.37604283530023,0
"7781","Teppy",18,2.37604283530023,0
"7782","tests",18,2.37604283530023,0
"7783","texture",18,2.37604283530023,0
"7784","thankyou",18,2.37604283530023,0
"7785","theme",18,2.37604283530023,0
"7786","thorns",18,2.37604283530023,0
"7787","tick+tock",18,2.37604283530023,0
"7788","toasty",18,2.37604283530023,0
"7789","tooka",18,2.37604283530023,0
"7790","tooth+paste",18,2.37604283530023,0
"7791","Toto",18,2.37604283530023,0
"7792","transportation",18,2.37604283530023,0
"7793","trapeze",18,2.37604283530023,0
"7794","treasures",18,2.37604283530023,0
"7795","turnip",18,2.37604283530023,0
"7796","typical",18,2.37604283530023,0
"7797","typing",18,2.37604283530023,0
"7798","united",18,2.37604283530023,0
"7799","University",18,2.37604283530023,0
"7800","uno",18,2.37604283530023,0
"7801","unstuck",18,2.37604283530023,0
"7802","uphill",18,2.37604283530023,0
"7803","upper",18,2.37604283530023,0
"7804","Val",18,2.37604283530023,0
"7805","waits",18,2.37604283530023,0
"7806","Wan",18,2.37604283530023,0
"7807","watery",18,2.37604283530023,0
"7808","weekends",18,2.37604283530023,0
"7809","wheelchair",18,2.37604283530023,0
"7810","Williams",18,2.37604283530023,0
"7811","wriggled",18,2.37604283530023,0
"7812","yicky",18,2.37604283530023,0
"7813","zoomer",18,2.37604283530023,0
"7814","acorns",17,2.24404045556133,0
"7815","activities",17,2.24404045556133,0
"7816","Ada",17,2.24404045556133,0
"7817","adios",17,2.24404045556133,0
"7818","Albuquerque",17,2.24404045556133,0
"7819","arr",17,2.24404045556133,0
"7820","Aunt_Dot's",17,2.24404045556133,0
"7821","autumn",17,2.24404045556133,0
"7822","Avenue",17,2.24404045556133,0
"7823","Babes",17,2.24404045556133,0
"7824","babysitting",17,2.24404045556133,0
"7825","barnyard",17,2.24404045556133,0
"7826","bases",17,2.24404045556133,0
"7827","beater",17,2.24404045556133,0
"7828","becoming",17,2.24404045556133,0
"7829","Ben's",17,2.24404045556133,0
"7830","Bertie",17,2.24404045556133,0
"7831","blob",17,2.24404045556133,0
"7832","blocked",17,2.24404045556133,0
"7833","bookstore",17,2.24404045556133,0
"7834","bouillon",17,2.24404045556133,0
"7835","britches",17,2.24404045556133,0
"7836","Bud",17,2.24404045556133,0
"7837","burping",17,2.24404045556133,0
"7838","Bush",17,2.24404045556133,0
"7839","Busy",17,2.24404045556133,0
"7840","butter+milk",17,2.24404045556133,0
"7841","catcher",17,2.24404045556133,0
"7842","cell",17,2.24404045556133,0
"7843","chalkboard",17,2.24404045556133,0
"7844","Chico",17,2.24404045556133,0
"7845","chunk",17,2.24404045556133,0
"7846","ciao",17,2.24404045556133,0
"7847","cities",17,2.24404045556133,0
"7848","clang",17,2.24404045556133,0
"7849","clarinet",17,2.24404045556133,0
"7850","Cleo",17,2.24404045556133,0
"7851","clippers",17,2.24404045556133,0
"7852","clockwise",17,2.24404045556133,0
"7853","coaches",17,2.24404045556133,0
"7854","con",17,2.24404045556133,0
"7855","concrete",17,2.24404045556133,0
"7856","connection",17,2.24404045556133,0
"7857","considering",17,2.24404045556133,0
"7858","constantly",17,2.24404045556133,0
"7859","contact",17,2.24404045556133,0
"7860","cootchykoo",17,2.24404045556133,0
"7861","coughs",17,2.24404045556133,0
"7862","couscous",17,2.24404045556133,0
"7863","Cousin",17,2.24404045556133,0
"7864","craft",17,2.24404045556133,0
"7865","croak",17,2.24404045556133,0
"7866","crocodiles",17,2.24404045556133,0
"7867","dam",17,2.24404045556133,0
"7868","deaf",17,2.24404045556133,0
"7869","development",17,2.24404045556133,0
"7870","device",17,2.24404045556133,0
"7871","Devon",17,2.24404045556133,0
"7872","Di",17,2.24404045556133,0
"7873","Dillon's",17,2.24404045556133,0
"7874","dimple",17,2.24404045556133,0
"7875","disguise",17,2.24404045556133,0
"7876","divided",17,2.24404045556133,0
"7877","Donatello",17,2.24404045556133,0
"7878","Ducky",17,2.24404045556133,0
"7879","earn",17,2.24404045556133,0
"7880","el",17,2.24404045556133,0
"7881","Elephant",17,2.24404045556133,0
"7882","entertainment",17,2.24404045556133,0
"7883","entirely",17,2.24404045556133,0
"7884","Erie",17,2.24404045556133,0
"7885","Evelyn",17,2.24404045556133,0
"7886","exploring",17,2.24404045556133,0
"7887","fa",17,2.24404045556133,0
"7888","faking",17,2.24404045556133,0
"7889","Falls",17,2.24404045556133,0
"7890","feeds",17,2.24404045556133,0
"7891","filter",17,2.24404045556133,0
"7892","fish's",17,2.24404045556133,0
"7893","flamingos",17,2.24404045556133,0
"7894","flight",17,2.24404045556133,0
"7895","Flip",17,2.24404045556133,0
"7896","food's",17,2.24404045556133,0
"7897","formula",17,2.24404045556133,0
"7898","Fritz",17,2.24404045556133,0
"7899","future",17,2.24404045556133,0
"7900","Fuzzy_tail_lamb",17,2.24404045556133,0
"7901","Gab",17,2.24404045556133,0
"7902","gadgets",17,2.24404045556133,0
"7903","Gail's",17,2.24404045556133,0
"7904","gong",17,2.24404045556133,0
"7905","goodnight",17,2.24404045556133,0
"7906","graham+cracker",17,2.24404045556133,0
"7907","hammers",17,2.24404045556133,0
"7908","hand+writing",17,2.24404045556133,0
"7909","helium",17,2.24404045556133,0
"7910","Hercules",17,2.24404045556133,0
"7911","hiney",17,2.24404045556133,0
"7912","hopperoo",17,2.24404045556133,0
"7913","hoses",17,2.24404045556133,0
"7914","ice+cube",17,2.24404045556133,0
"7915","ice+cubes",17,2.24404045556133,0
"7916","ill",17,2.24404045556133,0
"7917","impatient",17,2.24404045556133,0
"7918","instance",17,2.24404045556133,0
"7919","isom",17,2.24404045556133,0
"7920","itty",17,2.24404045556133,0
"7921","jay",17,2.24404045556133,0
"7922","Jink",17,2.24404045556133,0
"7923","Joanie",17,2.24404045556133,0
"7924","joined",17,2.24404045556133,0
"7925","juices",17,2.24404045556133,0
"7926","jumper",17,2.24404045556133,0
"7927","ki",17,2.24404045556133,0
"7928","kids's",17,2.24404045556133,0
"7929","kneeling",17,2.24404045556133,0
"7930","Koolaid",17,2.24404045556133,0
"7931","learns",17,2.24404045556133,0
"7932","lentil",17,2.24404045556133,0
"7933","Lester",17,2.24404045556133,0
"7934","likely",17,2.24404045556133,0
"7935","loan",17,2.24404045556133,0
"7936","Lynn's",17,2.24404045556133,0
"7937","Maisey",17,2.24404045556133,0
"7938","make+up",17,2.24404045556133,0
"7939","marked",17,2.24404045556133,0
"7940","marsh",17,2.24404045556133,0
"7941","Maryse",17,2.24404045556133,0
"7942","Mathilda",17,2.24404045556133,0
"7943","Michigan",17,2.24404045556133,0
"7944","microphone's",17,2.24404045556133,0
"7945","mile",17,2.24404045556133,0
"7946","miller",17,2.24404045556133,0
"7947","Missouri",17,2.24404045556133,0
"7948","missy",17,2.24404045556133,0
"7949","molasses",17,2.24404045556133,0
"7950","monitor",17,2.24404045556133,0
"7951","moonlight",17,2.24404045556133,0
"7952","mosquitoes",17,2.24404045556133,0
"7953","motor+home",17,2.24404045556133,0
"7954","Murray",17,2.24404045556133,0
"7955","My",17,2.24404045556133,0
"7956","Neptune",17,2.24404045556133,0
"7957","Niagara",17,2.24404045556133,0
"7958","nicest",17,2.24404045556133,0
"7959","night+gown",17,2.24404045556133,0
"7960","nightie",17,2.24404045556133,0
"7961","Nola's",17,2.24404045556133,0
"7962","Nonna's",17,2.24404045556133,0
"7963","nutritious",17,2.24404045556133,0
"7964","nutty",17,2.24404045556133,0
"7965","oom",17,2.24404045556133,0
"7966","ot",17,2.24404045556133,0
"7967","owned",17,2.24404045556133,0
"7968","Paddington's",17,2.24404045556133,0
"7969","part's",17,2.24404045556133,0
"7970","peculiar",17,2.24404045556133,0
"7971","peeled",17,2.24404045556133,0
"7972","Pheobe",17,2.24404045556133,0
"7973","photograph",17,2.24404045556133,0
"7974","pick+up",17,2.24404045556133,0
"7975","piggy+bank",17,2.24404045556133,0
"7976","Piglet's",17,2.24404045556133,0
"7977","Pikachu",17,2.24404045556133,0
"7978","Pinky",17,2.24404045556133,0
"7979","Playdough",17,2.24404045556133,0
"7980","playground",17,2.24404045556133,1
"7981","plunk",17,2.24404045556133,0
"7982","poems",17,2.24404045556133,0
"7983","pointer",17,2.24404045556133,0
"7984","Poppa",17,2.24404045556133,0
"7985","poppop",17,2.24404045556133,0
"7986","pride",17,2.24404045556133,0
"7987","pss",17,2.24404045556133,0
"7988","quack+quack",17,2.24404045556133,0
"7989","quietest",17,2.24404045556133,0
"7990","Rachi",17,2.24404045556133,0
"7991","raindrops",17,2.24404045556133,0
"7992","rar",17,2.24404045556133,0
"7993","rattlesnake",17,2.24404045556133,0
"7994","Remi's",17,2.24404045556133,0
"7995","ribit",17,2.24404045556133,0
"7996","riddles",17,2.24404045556133,0
"7997","Robby",17,2.24404045556133,0
"7998","rodeo",17,2.24404045556133,0
"7999","rolie",17,2.24404045556133,0
"8000","Ruby's",17,2.24404045556133,0
"8001","SA",17,2.24404045556133,0
"8002","SC",17,2.24404045556133,0
"8003","schmutz",17,2.24404045556133,0
"8004","Scooter",17,2.24404045556133,0
"8005","screwed",17,2.24404045556133,0
"8006","segment",17,2.24404045556133,0
"8007","sergeant",17,2.24404045556133,0
"8008","sews",17,2.24404045556133,0
"8009","sharpener",17,2.24404045556133,0
"8010","shrunk",17,2.24404045556133,0
"8011","sighed",17,2.24404045556133,0
"8012","slick",17,2.24404045556133,0
"8013","sneaked",17,2.24404045556133,0
"8014","sniffing",17,2.24404045556133,0
"8015","sockie",17,2.24404045556133,0
"8016","sorting",17,2.24404045556133,0
"8017","spaceships",17,2.24404045556133,0
"8018","sparkler",17,2.24404045556133,0
"8019","speeding",17,2.24404045556133,0
"8020","sponges",17,2.24404045556133,0
"8021","squiggly",17,2.24404045556133,0
"8022","Starbucks",17,2.24404045556133,0
"8023","Steelers",17,2.24404045556133,0
"8024","stomping",17,2.24404045556133,0
"8025","straightened",17,2.24404045556133,0
"8026","strikes",17,2.24404045556133,0
"8027","sunburn",17,2.24404045556133,0
"8028","sweetest",17,2.24404045556133,0
"8029","swirl",17,2.24404045556133,0
"8030","tackle",17,2.24404045556133,0
"8031","Tarci",17,2.24404045556133,0
"8032","task",17,2.24404045556133,0
"8033","tata",17,2.24404045556133,0
"8034","tattle",17,2.24404045556133,0
"8035","teased",17,2.24404045556133,0
"8036","tense",17,2.24404045556133,0
"8037","Terence",17,2.24404045556133,0
"8038","thrilled",17,2.24404045556133,0
"8039","throughout",17,2.24404045556133,0
"8040","Titch",17,2.24404045556133,0
"8041","tossed",17,2.24404045556133,0
"8042","toucan",17,2.24404045556133,0
"8043","towing",17,2.24404045556133,0
"8044","tu",17,2.24404045556133,0
"8045","tulip",17,2.24404045556133,0
"8046","Turtle",17,2.24404045556133,0
"8047","tyrannosaurus",17,2.24404045556133,0
"8048","uhhh",17,2.24404045556133,0
"8049","Uncle_Tommy",17,2.24404045556133,0
"8050","urgent",17,2.24404045556133,0
"8051","vane",17,2.24404045556133,0
"8052","Vaseline",17,2.24404045556133,0
"8053","veterinary",17,2.24404045556133,0
"8054","Victor",17,2.24404045556133,0
"8055","videos",17,2.24404045556133,0
"8056","vine",17,2.24404045556133,0
"8057","violence",17,2.24404045556133,0
"8058","vrooom",17,2.24404045556133,0
"8059","wait'll",17,2.24404045556133,0
"8060","walnut",17,2.24404045556133,0
"8061","watered",17,2.24404045556133,0
"8062","weapon",17,2.24404045556133,0
"8063","western",17,2.24404045556133,0
"8064","Winter",17,2.24404045556133,0
"8065","woman's",17,2.24404045556133,0
"8066","Wompa",17,2.24404045556133,0
"8067","Wood's",17,2.24404045556133,0
"8068","wrestling",17,2.24404045556133,0
"8069","Yuli",17,2.24404045556133,0
"8070","Yvette",17,2.24404045556133,0
"8071","Zealand",17,2.24404045556133,0
"8072","aah",16,2.11203807582243,0
"8073","accordion",16,2.11203807582243,0
"8074","ace",16,2.11203807582243,0
"8075","active",16,2.11203807582243,0
"8076","actor",16,2.11203807582243,0
"8077","agah",16,2.11203807582243,0
"8078","alien",16,2.11203807582243,0
"8079","almighty",16,2.11203807582243,0
"8080","angle",16,2.11203807582243,0
"8081","Anne's",16,2.11203807582243,0
"8082","antlers",16,2.11203807582243,0
"8083","ashtray",16,2.11203807582243,0
"8084","audience",16,2.11203807582243,0
"8085","aunts",16,2.11203807582243,0
"8086","Bad",16,2.11203807582243,0
"8087","bait",16,2.11203807582243,0
"8088","Bambi's",16,2.11203807582243,0
"8089","Beach",16,2.11203807582243,0
"8090","beetles",16,2.11203807582243,0
"8091","Before",16,2.11203807582243,0
"8092","belonged",16,2.11203807582243,0
"8093","beluga",16,2.11203807582243,0
"8094","birdie's",16,2.11203807582243,0
"8095","bitten",16,2.11203807582243,0
"8096","bloop",16,2.11203807582243,0
"8097","bonka",16,2.11203807582243,0
"8098","brusha",16,2.11203807582243,0
"8099","buds",16,2.11203807582243,0
"8100","bugging",16,2.11203807582243,0
"8101","bunnys",16,2.11203807582243,0
"8102","buster",16,2.11203807582243,0
"8103","cadet",16,2.11203807582243,0
"8104","cafe",16,2.11203807582243,0
"8105","cameras",16,2.11203807582243,0
"8106","caps",16,2.11203807582243,0
"8107","caterpillar's",16,2.11203807582243,0
"8108","chances",16,2.11203807582243,0
"8109","Charlene",16,2.11203807582243,0
"8110","chat",16,2.11203807582243,0
"8111","Cheeto",16,2.11203807582243,0
"8112","chichi",16,2.11203807582243,0
"8113","Chick",16,2.11203807582243,0
"8114","Children's",16,2.11203807582243,0
"8115","Chrissie",16,2.11203807582243,0
"8116","Cindy's",16,2.11203807582243,0
"8117","clicking",16,2.11203807582243,0
"8118","climber",16,2.11203807582243,0
"8119","Clyde",16,2.11203807582243,0
"8120","Colette",16,2.11203807582243,0
"8121","comfort",16,2.11203807582243,0
"8122","concentrating",16,2.11203807582243,0
"8123","conference",16,2.11203807582243,0
"8124","controller",16,2.11203807582243,0
"8125","Corrine",16,2.11203807582243,0
"8126","coupon",16,2.11203807582243,0
"8127","crutches",16,2.11203807582243,0
"8128","d'you",16,2.11203807582243,0
"8129","Dakota's",16,2.11203807582243,0
"8130","daycare",16,2.11203807582243,0
"8131","daylight",16,2.11203807582243,0
"8132","Dee",16,2.11203807582243,0
"8133","delivers",16,2.11203807582243,0
"8134","dell",16,2.11203807582243,0
"8135","didi",16,2.11203807582243,0
"8136","Do",16,2.11203807582243,0
"8137","doll+house",16,2.11203807582243,0
"8138","dr",16,2.11203807582243,0
"8139","duke",16,2.11203807582243,0
"8140","ease",16,2.11203807582243,0
"8141","eel",16,2.11203807582243,0
"8142","effects",16,2.11203807582243,0
"8143","Eli",16,2.11203807582243,0
"8144","Erika",16,2.11203807582243,0
"8145","eyelashes",16,2.11203807582243,0
"8146","fabric",16,2.11203807582243,0
"8147","fir",16,2.11203807582243,0
"8148","firecrackers",16,2.11203807582243,0
"8149","flipper",16,2.11203807582243,0
"8150","flipping",16,2.11203807582243,0
"8151","fond",16,2.11203807582243,0
"8152","footsteps",16,2.11203807582243,0
"8153","Fozzy",16,2.11203807582243,0
"8154","Frankie",16,2.11203807582243,0
"8155","funky",16,2.11203807582243,0
"8156","gardens",16,2.11203807582243,0
"8157","gears",16,2.11203807582243,0
"8158","gentleman",16,2.11203807582243,0
"8159","Gilly",16,2.11203807582243,0
"8160","gots",16,2.11203807582243,0
"8161","gouda",16,2.11203807582243,0
"8162","grin",16,2.11203807582243,0
"8163","grumbled",16,2.11203807582243,0
"8164","gunkies",16,2.11203807582243,0
"8165","hair+style",16,2.11203807582243,0
"8166","haul",16,2.11203807582243,0
"8167","Hayley",16,2.11203807582243,0
"8168","helmets",16,2.11203807582243,0
"8169","here're",16,2.11203807582243,0
"8170","holders",16,2.11203807582243,0
"8171","howdy",16,2.11203807582243,0
"8172","humps",16,2.11203807582243,0
"8173","Humpty_dumpty",16,2.11203807582243,0
"8174","hurted",16,2.11203807582243,0
"8175","interference",16,2.11203807582243,0
"8176","introduced",16,2.11203807582243,0
"8177","issue",16,2.11203807582243,0
"8178","jack+o+lantern",16,2.11203807582243,0
"8179","Jan",16,2.11203807582243,0
"8180","Jenessa",16,2.11203807582243,0
"8181","jets",16,2.11203807582243,0
"8182","JF",16,2.11203807582243,0
"8183","Jill's",16,2.11203807582243,0
"8184","judge",16,2.11203807582243,0
"8185","jump+rope",16,2.11203807582243,0
"8186","Kaaee",16,2.11203807582243,0
"8187","kah",16,2.11203807582243,0
"8188","kaka",16,2.11203807582243,0
"8189","Kaylia",16,2.11203807582243,0
"8190","Kent's",16,2.11203807582243,0
"8191","kh",16,2.11203807582243,0
"8192","killer",16,2.11203807582243,0
"8193","Kirsten",16,2.11203807582243,0
"8194","kissie",16,2.11203807582243,0
"8195","Kix",16,2.11203807582243,0
"8196","Lake",16,2.11203807582243,0
"8197","lambie",16,2.11203807582243,0
"8198","lentils",16,2.11203807582243,0
"8199","Leroy",16,2.11203807582243,0
"8200","lighthouse",16,2.11203807582243,0
"8201","Lindsey",16,2.11203807582243,0
"8202","litter",16,2.11203807582243,0
"8203","lot's",16,2.11203807582243,0
"8204","lotto",16,2.11203807582243,0
"8205","lumber",16,2.11203807582243,0
"8206","mamama",16,2.11203807582243,0
"8207","masks",16,2.11203807582243,0
"8208","Mcdonalds",16,2.11203807582243,0
"8209","minds",16,2.11203807582243,0
"8210","miniature",16,2.11203807582243,0
"8211","Minnie_mouse",16,2.11203807582243,0
"8212","money's",16,2.11203807582243,0
"8213","Monsters",16,2.11203807582243,0
"8214","Moses",16,2.11203807582243,0
"8215","Mrs_Gwww",16,2.11203807582243,0
"8216","muzzle",16,2.11203807582243,0
"8217","Nai",16,2.11203807582243,0
"8218","napping",16,2.11203807582243,0
"8219","newspapers",16,2.11203807582243,0
"8220","noone",16,2.11203807582243,0
"8221","ntuu",16,2.11203807582243,0
"8222","oceans",16,2.11203807582243,0
"8223","offering",16,2.11203807582243,0
